month,line,division,day_type,period,num_timepoints_passing_wait _assessment,num_sched_timepoints,wait assessment
2019-04,F,B DIVISION,1,peak,15274,21388,0.714138769
2019-04,F,B DIVISION,2,offpeak,4461,5782,0.771532342
2019-04,F,B DIVISION,2,peak,2169,2878,0.753648367
2019-04,G,B DIVISION,1,offpeak,10153,12374,0.820510748
2019-04,G,B DIVISION,1,peak,6351,7906,0.803313939
2019-04,G,B DIVISION,2,offpeak,2072,2412,0.859038143
2019-04,G,B DIVISION,2,peak,1084,1269,0.854215918
2019-04,JZ,B DIVISION,1,offpeak,9935,12008,0.82736509
2019-04,JZ,B DIVISION,1,peak,6565,8644,0.759486349
2019-04,JZ,B DIVISION,2,offpeak,2828,3276,0.863247863
2019-04,JZ,B DIVISION,2,peak,1477,1748,0.844965675
2019-04,L,B DIVISION,1,offpeak,16245,20897,0.777384314
2019-04,L,B DIVISION,1,peak,11924,15910,0.749465745
2019-04,L,B DIVISION,2,offpeak,4848,5839,0.830279157
2019-04,L,B DIVISION,2,peak,2404,2824,0.851274788
2019-04,M,B DIVISION,1,offpeak,12313,15388,0.800168963
2019-04,M,B DIVISION,1,peak,8612,11570,0.744338807
2019-04,M,B DIVISION,2,offpeak,1191,1605,0.742056075
2019-04,M,B DIVISION,2,peak,578,810,0.713580247
2019-04,N,B DIVISION,1,offpeak,13107,17648,0.74269039
2019-04,N,B DIVISION,1,peak,8231,11622,0.708225779
2019-04,N,B DIVISION,2,offpeak,3956,5122,0.772354549
2019-04,N,B DIVISION,2,peak,1934,2507,0.771439968
2019-04,Q,B DIVISION,1,offpeak,11157,14457,0.771736875
2019-04,Q,B DIVISION,1,peak,6627,8630,0.767902665
2019-04,Q,B DIVISION,2,offpeak,3710,4441,0.835397433
2019-04,Q,B DIVISION,2,peak,1919,2292,0.837260035
2019-04,R,B DIVISION,1,offpeak,15743,21129,0.745089687
2019-04,R,B DIVISION,1,peak,10251,14562,0.703955501
2019-04,R,B DIVISION,2,offpeak,4860,6263,0.775985949
2019-04,R,B DIVISION,2,peak,2569,3300,0.778484848
2019-04,S Fkln,B DIVISION,1,offpeak,1984,2005,0.989526185
2019-04,S Fkln,B DIVISION,1,peak,1100,1108,0.992779783
2019-04,S Fkln,B DIVISION,2,offpeak,729,750,0.972
2019-04,S Fkln,B DIVISION,2,peak,416,429,0.96969697
2019-04,S Rock,B DIVISION,1,offpeak,1820,1915,0.950391645
2019-04,S Rock,B DIVISION,1,peak,921,965,0.954404145
2019-04,S Rock,B DIVISION,2,offpeak,568,577,0.98440208
2019-04,S Rock,B DIVISION,2,peak,302,308,0.980519481
2019-04,W,B DIVISION,1,offpeak,4700,6096,0.770997375
2019-04,W,B DIVISION,1,peak,4528,6223,0.727623333
2019-04,Systemwide,Systemwide,1,Systemwide,553119,736732,0.750773687
2019-04,Systemwide,Systemwide,2,Systemwide,121060,149790,0.808198144
2019-05,1,A DIVISION,1,offpeak,22130,27323,0.809940343
2019-05,1,A DIVISION,1,peak,13617,17798,0.765085965
2019-05,1,A DIVISION,2,offpeak,5658,6385,0.886139389
2019-05,1,A DIVISION,2,peak,2756,3093,0.891044294
2019-05,2,A DIVISION,1,offpeak,21357,30373,0.70315741
2019-05,2,A DIVISION,1,peak,13458,19228,0.699916788
2019-05,2,A DIVISION,2,offpeak,5499,7549,0.728440853
2019-05,2,A DIVISION,2,peak,2903,3887,0.746848469
2019-05,3,A DIVISION,1,offpeak,18324,24211,0.756846062
2019-05,3,A DIVISION,1,peak,11465,15686,0.730906541
2019-05,3,A DIVISION,2,offpeak,3775,4501,0.838702511
2019-05,3,A DIVISION,2,peak,1892,2232,0.847670251
2019-05,4,A DIVISION,1,offpeak,24684,32838,0.751690115
2019-05,4,A DIVISION,1,peak,16375,23958,0.68348777
2019-05,4,A DIVISION,2,offpeak,7167,9516,0.753152585
2019-05,4,A DIVISION,2,peak,3798,5084,0.747049567
2019-05,5,A DIVISION,1,offpeak,18012,24921,0.722763934
2019-05,5,A DIVISION,1,peak,14106,20564,0.68595604
2019-05,5,A DIVISION,2,offpeak,4189,5079,0.824768655
2019-05,5,A DIVISION,2,peak,2299,2704,0.850221893
2019-05,6,A DIVISION,1,offpeak,23588,31032,0.760118587
2019-05,6,A DIVISION,1,peak,14702,20898,0.703512298
2019-05,6,A DIVISION,2,offpeak,5071,5958,0.851124538
2019-05,6,A DIVISION,2,peak,2728,3099,0.880283963
2019-05,7,A DIVISION,1,offpeak,16708,21427,0.779763849
2019-05,7,A DIVISION,1,peak,12938,17443,0.741730207
2019-05,7,A DIVISION,2,offpeak,3788,4522,0.837682441
2019-05,7,A DIVISION,2,peak,2196,2705,0.811829945
2019-05,S 42nd,A DIVISION,1,offpeak,6690,6868,0.974082702
2019-05,S 42nd,A DIVISION,1,peak,5848,6402,0.913464542
2019-05,S 42nd,A DIVISION,2,offpeak,1704,1704,1
2019-05,S 42nd,A DIVISION,2,peak,989,992,0.996975806
2019-05,A,B DIVISION,1,offpeak,15630,21789,0.717334435
2019-05,A,B DIVISION,1,peak,10835,15837,0.684157353
2019-05,A,B DIVISION,2,offpeak,5177,6473,0.799783717
2019-05,A,B DIVISION,2,peak,2651,3403,0.779018513
2019-05,B,B DIVISION,1,offpeak,7336,9532,0.769618128
2019-05,B,B DIVISION,1,peak,6170,8651,0.713212345
2019-05,C,B DIVISION,1,offpeak,10184,13061,0.779725902
2019-05,C,B DIVISION,1,peak,6204,8151,0.761133603
2019-05,C,B DIVISION,2,offpeak,3568,4327,0.824589785
2019-05,C,B DIVISION,2,peak,1908,2366,0.806424345
2019-05,D,B DIVISION,1,offpeak,11488,15515,0.740444731
2019-05,D,B DIVISION,1,peak,7197,9927,0.724992445
2019-05,D,B DIVISION,2,offpeak,3649,4498,0.811249444
2019-05,D,B DIVISION,2,peak,1897,2280,0.832017544
2019-05,E,B DIVISION,1,offpeak,13913,18821,0.739227459
2019-05,E,B DIVISION,1,peak,9269,13199,0.70225017
2019-05,E,B DIVISION,2,offpeak,3147,3630,0.866942149
2019-05,E,B DIVISION,2,peak,1577,1819,0.866959868
2019-05,F,B DIVISION,1,offpeak,22882,31350,0.729888357
2019-05,F,B DIVISION,1,peak,15190,21382,0.710410626
2019-05,F,B DIVISION,2,offpeak,5177,6334,0.817335017
2019-05,F,B DIVISION,2,peak,2549,3188,0.799560853
2019-05,G,B DIVISION,1,offpeak,10887,13751,0.791724238
2019-05,G,B DIVISION,1,peak,6103,7890,0.773510773
2019-05,G,B DIVISION,2,offpeak,3905,4616,0.845970537
2019-05,G,B DIVISION,2,peak,2010,2428,0.827841845
2019-05,JZ,B DIVISION,1,offpeak,9841,12086,0.81424789
2019-05,JZ,B DIVISION,1,peak,6536,8649,0.7556943
2019-05,JZ,B DIVISION,2,offpeak,2748,3037,0.904840303
2019-05,JZ,B DIVISION,2,peak,1467,1618,0.906674907
2019-05,L,B DIVISION,1,offpeak,15498,19396,0.799030728
2019-05,L,B DIVISION,1,peak,11677,15943,0.732421752
2019-05,L,B DIVISION,2,offpeak,2921,3111,0.93892639
2019-05,L,B DIVISION,2,peak,1465,1584,0.924873737
2019-05,M,B DIVISION,1,offpeak,13824,17832,0.775235532
2019-05,M,B DIVISION,1,peak,8372,11547,0.725036806
2019-05,M,B DIVISION,2,offpeak,3303,4295,0.76903376
2019-05,M,B DIVISION,2,peak,1722,2157,0.798331015
2019-05,N,B DIVISION,1,offpeak,13536,17765,0.76194765
2019-05,N,B DIVISION,1,peak,8307,11604,0.715873837
2019-05,N,B DIVISION,2,offpeak,4388,5487,0.799708402
2019-05,N,B DIVISION,2,peak,2101,2672,0.786302395
2019-05,Q,B DIVISION,1,offpeak,11565,14912,0.775549893
2019-05,Q,B DIVISION,1,peak,6809,8809,0.772959473
2019-05,Q,B DIVISION,2,offpeak,3708,4594,0.807139747
2019-05,Q,B DIVISION,2,peak,1925,2356,0.817062818
2019-05,R,B DIVISION,1,offpeak,15850,20959,0.75623837
2019-05,R,B DIVISION,1,peak,10448,14571,0.717040697
2019-05,R,B DIVISION,2,offpeak,5003,6191,0.808108545
2019-05,R,B DIVISION,2,peak,2572,3248,0.791871921
2019-05,S Fkln,B DIVISION,1,offpeak,1992,2019,0.986627043
2019-05,S Fkln,B DIVISION,1,peak,1236,1246,0.991974318
2019-05,S Fkln,B DIVISION,2,offpeak,489,490,0.997959184
2019-05,S Fkln,B DIVISION,2,peak,267,270,0.988888889
2019-05,S Rock,B DIVISION,1,offpeak,1390,1483,0.937289278
2019-05,S Rock,B DIVISION,1,peak,862,926,0.930885529
2019-05,S Rock,B DIVISION,2,offpeak,405,429,0.944055944
2019-05,S Rock,B DIVISION,2,peak,226,233,0.969957082
2019-05,W,B DIVISION,1,offpeak,6921,9023,0.767039787
2019-05,W,B DIVISION,1,peak,4704,6431,0.731457005
2019-05,Systemwide,Systemwide,1,Systemwide,556658,745027,0.747164868
2019-05,Systemwide,Systemwide,2,Systemwide,128337,156144,0.821914387
2019-06,1,A DIVISION,1,offpeak,17762,22707,0.782225745
2019-06,1,A DIVISION,1,peak,12370,16180,0.764524104
2019-06,1,A DIVISION,2,offpeak,5907,6575,0.898403042
2019-06,1,A DIVISION,2,peak,2981,3162,0.942757748
2019-06,2,A DIVISION,1,offpeak,19544,27509,0.710458395
2019-06,2,A DIVISION,1,peak,12473,17480,0.713558352
2019-06,2,A DIVISION,2,offpeak,7982,10657,0.748991273
2019-06,2,A DIVISION,2,peak,4175,5517,0.756751858
2019-06,3,A DIVISION,1,offpeak,16628,21821,0.762018239
2019-06,3,A DIVISION,1,peak,10543,14260,0.739340813
2019-06,3,A DIVISION,2,offpeak,6222,7454,0.834719614
2019-06,3,A DIVISION,2,peak,3145,3710,0.847708895
2019-06,4,A DIVISION,1,offpeak,22646,30049,0.753635728
2019-06,4,A DIVISION,1,peak,14706,21759,0.675858266
2019-06,4,A DIVISION,2,offpeak,8969,11795,0.760406952
2019-06,4,A DIVISION,2,peak,4786,6380,0.75015674
2019-06,5,A DIVISION,1,offpeak,15651,22186,0.705444875
2019-06,5,A DIVISION,1,peak,12648,18757,0.674308258
2019-06,5,A DIVISION,2,offpeak,3409,3950,0.863037975
2019-06,5,A DIVISION,2,peak,1836,2105,0.872209026
2019-06,6,A DIVISION,1,offpeak,21552,28050,0.768342246
2019-06,6,A DIVISION,1,peak,13937,18987,0.734028546
2019-06,6,A DIVISION,2,offpeak,6543,7893,0.828962372
2019-06,6,A DIVISION,2,peak,3544,4110,0.862287105
2019-06,7,A DIVISION,1,offpeak,15409,19576,0.787137311
2019-06,7,A DIVISION,1,peak,11938,15892,0.75119557
2019-06,7,A DIVISION,2,offpeak,5333,6205,0.859468171
2019-06,7,A DIVISION,2,peak,3235,3867,0.836565813
2019-06,S 42nd,A DIVISION,1,offpeak,6159,6258,0.984180249
2019-06,S 42nd,A DIVISION,1,peak,5344,5820,0.918213058
2019-06,S 42nd,A DIVISION,2,offpeak,2136,2154,0.991643454
2019-06,S 42nd,A DIVISION,2,peak,1267,1276,0.992946708
2019-06,A,B DIVISION,1,offpeak,14341,20027,0.716083288
2019-06,A,B DIVISION,1,peak,9881,14490,0.681918565
2019-06,A,B DIVISION,2,offpeak,5833,7931,0.735468415
2019-06,A,B DIVISION,2,peak,2984,4155,0.718170878
2019-06,B,B DIVISION,1,offpeak,6658,8407,0.791959082
2019-06,B,B DIVISION,1,peak,5652,7859,0.719175468
2019-06,C,B DIVISION,1,offpeak,9004,11879,0.757976261
2019-06,C,B DIVISION,1,peak,5730,7408,0.773488121
2019-06,C,B DIVISION,2,offpeak,4131,5126,0.805891533
2019-06,C,B DIVISION,2,peak,2314,2829,0.817956875
2019-06,D,B DIVISION,1,offpeak,10659,14054,0.758431763
2019-06,D,B DIVISION,1,peak,6663,8982,0.741816967
2019-06,D,B DIVISION,2,offpeak,4443,5512,0.806059507
2019-06,D,B DIVISION,2,peak,2259,2739,0.82475356
2019-06,E,B DIVISION,1,offpeak,12672,17151,0.738849047
2019-06,E,B DIVISION,1,peak,8252,11976,0.689044756
2019-06,E,B DIVISION,2,offpeak,3640,4330,0.840646651
2019-06,E,B DIVISION,2,peak,1755,2147,0.817419655
2019-06,F,B DIVISION,1,offpeak,20670,28505,0.725135941
2019-06,F,B DIVISION,1,peak,13855,19434,0.7129258
2019-06,F,B DIVISION,2,offpeak,6076,7872,0.771849593
2019-06,F,B DIVISION,2,peak,2993,3936,0.760416667
2019-06,G,B DIVISION,1,offpeak,10286,12551,0.819536292
2019-06,G,B DIVISION,1,peak,5674,7220,0.785872576
2019-06,G,B DIVISION,2,offpeak,4849,5632,0.860973011
2019-06,G,B DIVISION,2,peak,2493,2942,0.847382733
2019-06,JZ,B DIVISION,1,offpeak,9332,10965,0.851071591
2019-06,JZ,B DIVISION,1,peak,6145,7864,0.781408952
2019-06,JZ,B DIVISION,2,offpeak,3933,4565,0.861555312
2019-06,JZ,B DIVISION,2,peak,2107,2417,0.871741829
2019-06,L,B DIVISION,1,offpeak,14130,17363,0.813799459
2019-06,L,B DIVISION,1,peak,11038,14480,0.762292818
2019-06,L,B DIVISION,2,offpeak,4624,5359,0.862847546
2019-06,L,B DIVISION,2,peak,2430,2731,0.889783962
2019-06,M,B DIVISION,1,offpeak,12630,16099,0.784520778
2019-06,M,B DIVISION,1,peak,7717,10542,0.732024284
2019-06,M,B DIVISION,2,offpeak,3678,4757,0.773176372
2019-06,M,B DIVISION,2,peak,1948,2390,0.815062762
2019-06,N,B DIVISION,1,offpeak,12579,16186,0.777153095
2019-06,N,B DIVISION,1,peak,7527,10552,0.713324488
2019-06,N,B DIVISION,2,offpeak,5198,6530,0.796018377
2019-06,N,B DIVISION,2,peak,2513,3170,0.792744479
2019-06,Q,B DIVISION,1,offpeak,10603,13613,0.778887828
2019-06,Q,B DIVISION,1,peak,6105,8049,0.758479314
2019-06,Q,B DIVISION,2,offpeak,4884,5959,0.819600604
2019-06,Q,B DIVISION,2,peak,2593,3044,0.851839685
2019-06,R,B DIVISION,1,offpeak,14416,19214,0.75028625
2019-06,R,B DIVISION,1,peak,9170,13351,0.686839937
2019-06,R,B DIVISION,2,offpeak,5842,7554,0.773365105
2019-06,R,B DIVISION,2,peak,3027,3999,0.756939235
2019-06,S Fkln,B DIVISION,1,offpeak,2028,2067,0.981132075
2019-06,S Fkln,B DIVISION,1,peak,1133,1143,0.991251094
2019-06,S Fkln,B DIVISION,2,offpeak,661,667,0.991004498
2019-06,S Fkln,B DIVISION,2,peak,356,361,0.986149584
2019-06,S Rock,B DIVISION,1,offpeak,1645,1736,0.947580645
2019-06,S Rock,B DIVISION,1,peak,823,866,0.95034642
2019-06,S Rock,B DIVISION,2,offpeak,686,728,0.942307692
2019-06,S Rock,B DIVISION,2,peak,374,396,0.944444444
2019-06,W,B DIVISION,1,offpeak,5332,6634,0.803738318
2019-06,W,B DIVISION,1,peak,4129,5671,0.728090284
2019-06,Systemwide,Systemwide,1,Systemwide,505789,673629,0.750842081
2019-06,Systemwide,Systemwide,2,Systemwide,160094,196588,0.814363033
2019-07,1,A DIVISION,1,offpeak,21809,27101,0.804730453
2019-07,1,A DIVISION,1,peak,13255,17760,0.74634009
2019-07,1,A DIVISION,2,offpeak,4703,5358,0.877752893
2019-07,1,A DIVISION,2,peak,2390,2611,0.9153581
2019-07,2,A DIVISION,1,offpeak,19834,28549,0.694735367
2019-07,2,A DIVISION,1,peak,13261,19122,0.693494404
2019-07,2,A DIVISION,2,offpeak,4806,6824,0.704279015
2019-07,2,A DIVISION,2,peak,2662,3627,0.733939895
2019-07,3,A DIVISION,1,offpeak,16686,22744,0.733644038
2019-07,3,A DIVISION,1,peak,11434,15506,0.737391977
2019-07,3,A DIVISION,2,offpeak,2228,3049,0.730731387
2019-07,3,A DIVISION,2,peak,1314,1551,0.847195358
2019-07,4,A DIVISION,1,offpeak,23317,32074,0.72697512
2019-07,4,A DIVISION,1,peak,15582,23831,0.653854223
2019-07,4,A DIVISION,2,offpeak,6738,9301,0.724438232
2019-07,4,A DIVISION,2,peak,3703,5079,0.729080528
2019-07,5,A DIVISION,1,offpeak,17070,24481,0.697275438
2019-07,5,A DIVISION,1,peak,13564,20383,0.665456508
2019-07,5,A DIVISION,2,offpeak,2420,3374,0.717249555
2019-07,5,A DIVISION,2,peak,1373,1869,0.734617442
2019-07,6,A DIVISION,1,offpeak,24784,31394,0.789450213
2019-07,6,A DIVISION,1,peak,15176,20821,0.728879497
2019-07,6,A DIVISION,2,offpeak,4861,6081,0.799375103
2019-07,6,A DIVISION,2,peak,2702,3189,0.847287551
2019-07,7,A DIVISION,1,offpeak,15384,18937,0.812377885
2019-07,7,A DIVISION,1,peak,11809,15285,0.772587504
2019-07,7,A DIVISION,2,offpeak,3479,3930,0.88524173
2019-07,7,A DIVISION,2,peak,2055,2428,0.846375618
2019-07,S 42nd,A DIVISION,1,offpeak,6457,6744,0.957443654
2019-07,S 42nd,A DIVISION,1,peak,5524,6340,0.871293375
2019-07,S 42nd,A DIVISION,2,offpeak,1620,1704,0.950704225
2019-07,S 42nd,A DIVISION,2,peak,983,992,0.990927419
2019-07,A,B DIVISION,1,offpeak,15524,22085,0.702920534
2019-07,A,B DIVISION,1,peak,10478,15900,0.658993711
2019-07,A,B DIVISION,2,offpeak,4473,6054,0.738850347
2019-07,A,B DIVISION,2,peak,2334,3247,0.71881737
2019-07,B,B DIVISION,1,offpeak,7599,9573,0.793795049
2019-07,B,B DIVISION,1,peak,6178,8574,0.720550502
2019-07,C,B DIVISION,1,offpeak,9513,13003,0.7316004
2019-07,C,B DIVISION,1,peak,6069,8174,0.742476144
2019-07,C,B DIVISION,2,offpeak,2885,3665,0.787175989
2019-07,C,B DIVISION,2,peak,1739,2180,0.797706422
2019-07,D,B DIVISION,1,offpeak,11791,15483,0.76154492
2019-07,D,B DIVISION,1,peak,7252,9891,0.733191791
2019-07,D,B DIVISION,2,offpeak,3395,4529,0.749613601
2019-07,D,B DIVISION,2,peak,1803,2376,0.758838384
2019-07,E,B DIVISION,1,offpeak,13691,18668,0.733394043
2019-07,E,B DIVISION,1,peak,9357,13136,0.712317296
2019-07,E,B DIVISION,2,offpeak,2491,2898,0.859558316
2019-07,E,B DIVISION,2,peak,1311,1496,0.876336898
2019-07,F,B DIVISION,1,offpeak,22475,31200,0.720352564
2019-07,F,B DIVISION,1,peak,15162,21365,0.709665341
2019-07,F,B DIVISION,2,offpeak,4980,6229,0.799486274
2019-07,F,B DIVISION,2,peak,2461,3131,0.786010859
2019-07,G,B DIVISION,1,offpeak,11211,13790,0.812980421
2019-07,G,B DIVISION,1,peak,6305,7937,0.794380748
2019-07,G,B DIVISION,2,offpeak,3719,4712,0.78926146
2019-07,G,B DIVISION,2,peak,2028,2474,0.819725141
2019-07,JZ,B DIVISION,1,offpeak,10283,12080,0.851241722
2019-07,JZ,B DIVISION,1,peak,6956,8663,0.802955096
2019-07,JZ,B DIVISION,2,offpeak,3289,3849,0.854507664
2019-07,JZ,B DIVISION,2,peak,1770,2084,0.849328215
2019-07,L,B DIVISION,1,offpeak,14833,18146,0.817425328
2019-07,L,B DIVISION,1,peak,12128,15892,0.763151271
2019-07,L,B DIVISION,2,offpeak,2177,2480,0.877822581
2019-07,L,B DIVISION,2,peak,1086,1256,0.864649682
2019-07,M,B DIVISION,1,offpeak,13822,17790,0.776953345
2019-07,M,B DIVISION,1,peak,8630,11592,0.744478951
2019-07,M,B DIVISION,2,offpeak,3075,4151,0.740785353
2019-07,M,B DIVISION,2,peak,1620,2129,0.76092062
2019-07,N,B DIVISION,1,offpeak,13613,17712,0.768574977
2019-07,N,B DIVISION,1,peak,8382,11585,0.723521795
2019-07,N,B DIVISION,2,offpeak,3764,4900,0.768163265
2019-07,N,B DIVISION,2,peak,1809,2396,0.755008347
2019-07,Q,B DIVISION,1,offpeak,11144,14452,0.771104345
2019-07,Q,B DIVISION,1,peak,6459,8571,0.753587679
2019-07,Q,B DIVISION,2,offpeak,3307,4414,0.749207068
2019-07,Q,B DIVISION,2,peak,1773,2316,0.765544041
2019-07,R,B DIVISION,1,offpeak,16047,20970,0.765236052
2019-07,R,B DIVISION,1,peak,10553,14679,0.718918182
2019-07,R,B DIVISION,2,offpeak,4609,5792,0.795752762
2019-07,R,B DIVISION,2,peak,2456,3094,0.793794441
2019-07,S Fkln,B DIVISION,1,offpeak,2454,2515,0.975745527
2019-07,S Fkln,B DIVISION,1,peak,1456,1476,0.986449864
2019-07,S Fkln,B DIVISION,2,offpeak,669,690,0.969565217
2019-07,S Fkln,B DIVISION,2,peak,375,378,0.992063492
2019-07,S Rock,B DIVISION,1,offpeak,1747,1886,0.926299046
2019-07,S Rock,B DIVISION,1,peak,925,966,0.957556936
2019-07,S Rock,B DIVISION,2,offpeak,497,543,0.915285451
2019-07,S Rock,B DIVISION,2,peak,266,287,0.926829268
2019-07,W,B DIVISION,1,offpeak,4854,5961,0.814292904
2019-07,W,B DIVISION,1,peak,4857,6199,0.78351347
2019-07,Systemwide,Systemwide,1,Systemwide,546694,730986,0.747885732
2019-07,Systemwide,Systemwide,2,Systemwide,114198,144717,0.789112544
2019-08,1,A DIVISION,1,offpeak,22105,26829,0.823921876
2019-08,1,A DIVISION,1,peak,13956,17800,0.784044944
2019-08,1,A DIVISION,2,offpeak,4038,4704,0.858418367
2019-08,1,A DIVISION,2,peak,2070,2353,0.879728007
2019-08,2,A DIVISION,1,offpeak,20287,28054,0.723141085
2019-08,2,A DIVISION,1,peak,13613,19224,0.70812526
2019-08,2,A DIVISION,2,offpeak,4750,6088,0.78022339
2019-08,2,A DIVISION,2,peak,2602,3271,0.79547539
2019-08,3,A DIVISION,1,offpeak,16070,21274,0.755382157
2019-08,3,A DIVISION,1,peak,11377,15686,0.725296443
2019-08,4,A DIVISION,1,offpeak,24394,32516,0.750215279
2019-08,4,A DIVISION,1,peak,16338,23961,0.681858019
2019-08,4,A DIVISION,2,offpeak,7994,10533,0.758948068
2019-08,4,A DIVISION,2,peak,4317,5796,0.744824017
2019-08,5,A DIVISION,1,offpeak,17954,24971,0.718994033
2019-08,5,A DIVISION,1,peak,14463,20626,0.701202366
2019-08,5,A DIVISION,2,offpeak,2794,3259,0.857318196
2019-08,5,A DIVISION,2,peak,1487,1686,0.881969158
2019-08,6,A DIVISION,1,offpeak,24854,30946,0.803140955
2019-08,6,A DIVISION,1,peak,16089,20898,0.769882285
2019-08,6,A DIVISION,2,offpeak,5918,6849,0.864067747
2019-08,6,A DIVISION,2,peak,3167,3584,0.883649554
2019-08,7,A DIVISION,1,offpeak,17412,21500,0.809860465
2019-08,7,A DIVISION,1,peak,13258,17406,0.761691371
2019-08,7,A DIVISION,2,offpeak,4571,5370,0.851210428
2019-08,7,A DIVISION,2,peak,2844,3425,0.830364964
2019-08,S 42nd,A DIVISION,1,offpeak,6582,6781,0.970653296
2019-08,S 42nd,A DIVISION,1,peak,5011,5482,0.914082452
2019-08,S 42nd,A DIVISION,2,offpeak,1884,1930,0.976165803
2019-08,S 42nd,A DIVISION,2,peak,1109,1132,0.979681979
2019-08,A,B DIVISION,1,offpeak,16159,22253,0.726149283
2019-08,A,B DIVISION,1,peak,11240,16100,0.698136646
2019-08,A,B DIVISION,2,offpeak,5490,7465,0.735432016
2019-08,A,B DIVISION,2,peak,2934,3908,0.750767656
2019-08,B,B DIVISION,1,offpeak,7954,9958,0.79875477
2019-08,B,B DIVISION,1,peak,6501,8651,0.751473818
2019-08,C,B DIVISION,1,offpeak,9946,13063,0.761387124
2019-08,C,B DIVISION,1,peak,6254,8211,0.761661186
2019-08,C,B DIVISION,2,offpeak,3546,4566,0.776609724
2019-08,C,B DIVISION,2,peak,1904,2516,0.756756757
2019-08,D,B DIVISION,1,offpeak,12042,15618,0.771033423
2019-08,D,B DIVISION,1,peak,7553,9936,0.760165056
2019-08,D,B DIVISION,2,offpeak,4165,5026,0.828690808
2019-08,D,B DIVISION,2,peak,2160,2578,0.837858805
2019-08,E,B DIVISION,1,offpeak,14295,18783,0.761060533
2019-08,E,B DIVISION,1,peak,9307,13134,0.708618852
2019-08,E,B DIVISION,2,offpeak,3125,3584,0.871930804
2019-08,E,B DIVISION,2,peak,1541,1797,0.857540345
2019-08,F,B DIVISION,1,offpeak,22455,30947,0.725595373
2019-08,F,B DIVISION,1,peak,15059,21248,0.708725527
2019-08,F,B DIVISION,2,offpeak,5586,6770,0.825110783
2019-08,F,B DIVISION,2,peak,2777,3436,0.808207218
2019-08,G,B DIVISION,1,offpeak,11443,13856,0.825851617
2019-08,G,B DIVISION,1,peak,6401,7924,0.807799091
2019-08,G,B DIVISION,2,offpeak,4590,5274,0.870307167
2019-08,G,B DIVISION,2,peak,2380,2757,0.863257164
2019-08,JZ,B DIVISION,1,offpeak,10372,12007,0.863829433
2019-08,JZ,B DIVISION,1,peak,6798,8656,0.785351201
2019-08,JZ,B DIVISION,2,offpeak,3379,3843,0.879260994
2019-08,JZ,B DIVISION,2,peak,1834,2070,0.885990338
2019-08,L,B DIVISION,1,offpeak,15972,20225,0.789715698
2019-08,L,B DIVISION,1,peak,11816,15982,0.739331748
2019-08,L,B DIVISION,2,offpeak,2870,3176,0.903652393
2019-08,L,B DIVISION,2,peak,1462,1619,0.90302656
2019-08,M,B DIVISION,1,offpeak,13925,17785,0.782963171
2019-08,M,B DIVISION,1,peak,8556,11609,0.737014385
2019-08,M,B DIVISION,2,offpeak,3690,4828,0.764291632
2019-08,M,B DIVISION,2,peak,1826,2449,0.745610453
2019-08,N,B DIVISION,1,offpeak,14087,17774,0.792562169
2019-08,N,B DIVISION,1,peak,8802,11595,0.75912031
2019-08,N,B DIVISION,2,offpeak,5369,6642,0.808340861
2019-08,N,B DIVISION,2,peak,2781,3282,0.847349177
2019-08,Q,B DIVISION,1,offpeak,11586,14806,0.7825206
2019-08,Q,B DIVISION,1,peak,6861,8802,0.779481936
2019-08,Q,B DIVISION,2,offpeak,4406,5212,0.845356869
2019-08,Q,B DIVISION,2,peak,2294,2676,0.857249626
2019-08,R,B DIVISION,1,offpeak,15967,20716,0.770756903
2019-08,R,B DIVISION,1,peak,10422,14407,0.723398348
2019-08,R,B DIVISION,2,offpeak,5306,6519,0.813928517
2019-08,R,B DIVISION,2,peak,2898,3428,0.845390898
2019-08,S Fkln,B DIVISION,1,offpeak,2543,2583,0.984514131
2019-08,S Fkln,B DIVISION,1,peak,1456,1468,0.991825613
2019-08,S Fkln,B DIVISION,2,offpeak,886,913,0.970427163
2019-08,S Fkln,B DIVISION,2,peak,497,535,0.928971963
2019-08,S Rock,B DIVISION,1,offpeak,1754,1896,0.925105485
2019-08,S Rock,B DIVISION,1,peak,880,944,0.93220339
2019-08,S Rock,B DIVISION,2,offpeak,632,691,0.914616498
2019-08,S Rock,B DIVISION,2,peak,341,376,0.906914894
2019-08,W,B DIVISION,1,offpeak,5549,6778,0.818678076
2019-08,W,B DIVISION,1,peak,4947,6254,0.791013751
2019-08,Systemwide,Systemwide,1,Systemwide,562665,737923,0.762498255
2019-08,Systemwide,Systemwide,2,Systemwide,130214,157916,0.824577624
2019-09,1,A DIVISION,1,offpeak,20705,25008,0.827935061
2019-09,1,A DIVISION,1,peak,12454,16180,0.769715698
2019-09,1,A DIVISION,2,offpeak,6524,7127,0.915392171
2019-09,1,A DIVISION,2,peak,3230,3460,0.933526012
2019-09,2,A DIVISION,1,offpeak,19494,26662,0.731152952
